,Name,Author,Read,Home?,Series,# of Pages,Language,Purchase Year,Non Fiction,Publisher,Purchase Location
203,Büyük Av,Robert Jordan,TRUE,TRUE,TRUE,648,Turkish,2021,FALSE,İthaki Yayınları,Kidega
204,Büyük Sorulara Kısa Yanıtlar,Stephen Hawking,TRUE,FALSE,FALSE,199,Turkish,2019,TRUE,Alfa Yayınları,Fethiye Siyah Beyaz
205,Büyük Umutlar,Charles Dickens,FALSE,TRUE,FALSE,656,Turkish,2020,FALSE,Can Yayınları,Nezih
206,Büyük Wootton Demircisi,J.R.R. Tolkien,TRUE,TRUE,FALSE,216,Turkish,2019,FALSE,İthaki Yayınları,İlknokta
207,Büyünün Rengi,Terry Pratchett,FALSE,TRUE,TRUE,240,Turkish,2025,FALSE,Delidolu,Kitapyurdu
208,Cadılar Bayramı Ağacı,Ray Bradbury,TRUE,FALSE,FALSE,136,Turkish,2019,FALSE,İthaki Yayınları,İlknokta
209,Cadılar Bayramı Cinayeti,Agatha Christie,FALSE,TRUE,FALSE,256,Turkish,2024,FALSE,Altın Kitaplar,D&R
210,Cadılar Bayramı Efendisi,Thomas Brezina,TRUE,FALSE,TRUE,158,Turkish,-,FALSE,Say,-
211,Cadılar Dışarıda,Terry Pratchett,FALSE,TRUE,TRUE,344,Turkish,2025,FALSE,Delidolu,Kitapyurdu
212,Cadının Yüreği,Genevieve Gornichec,FALSE,TRUE,FALSE,336,Turkish,2022,FALSE,İthaki Yayınları,Kidega
213,Calamity,Brandon Sanderson,TRUE,FALSE,TRUE,508,Turkish,2017,FALSE,DEX,-
214,Caliban'ın Savaşı,James S.A. Corey,FALSE,TRUE,TRUE,552,Turkish,2024,FALSE,İthaki Yayınları,İlknokta
215,Call Down the Hawk,Maggie Stiefvater,FALSE,TRUE,TRUE,480,English,2019,FALSE,Scholastic,Bookdepository
216,Call Me By Your Name,André Aciman,TRUE,FALSE,TRUE,248,English,2018,FALSE,Atlantic Books,Pandora
217,Calla'nın Kurtları,Stephen King,TRUE,TRUE,TRUE,735,Turkish,2019,FALSE,Altın Kitaplar,BKM Kitap
218,Camlar Şehri,Cassandra Clare,TRUE,FALSE,TRUE,624,Turkish,2014,FALSE,Artemis,D&R
219,Canavar Adası,Thomas Brezina,TRUE,FALSE,TRUE,149,Turkish,-,FALSE,Say,-
220,Canavar Alayı,Terry Pratchett,FALSE,TRUE,TRUE,420,Turkish,2025,FALSE,Delidolu,Kitapyurdu
221,Canavarın Çağrısı,Patrick Ness,TRUE,FALSE,FALSE,216,Turkish,2015,FALSE,Tudem,-
222,Canavarlar Denizi,Rick Riordan,TRUE,FALSE,TRUE,282,Turkish,-,FALSE,Doğan Egmont,-
223,Canavarlar 1. Bölüm,Ilsa J. Bick,FALSE,TRUE,TRUE,372,Turkish,2014,FALSE,DEX,-
224,"Canım Aliye, Ruhum Filiz",Sabahattin Ali,TRUE,TRUE,FALSE,160,Turkish,2019,TRUE,Yapı Kredi Yayınları,BKM Kitap
225,Canterville Hayaleti,Oscar Wilde,TRUE,TRUE,FALSE,56,Turkish,2021,FALSE,Can Yayınları,Amazon
226,Carmilla,Sheridan Le Fanu,TRUE,FALSE,FALSE,128,Turkish,2019,FALSE,Türkiye İş Bankası Kültür Yayınları,Dost Kitabevi
227,Carpe Jugulum,Terry Pratchett,FALSE,TRUE,TRUE,392,Turkish,2025,FALSE,Delidolu,Kitapyurdu
228,Carry On,Rainbow Rowell,TRUE,FALSE,TRUE,517,English,2016,FALSE,Pan Macmillan,D&R
229,Catching Fire,Suzanne Collins,TRUE,FALSE,TRUE,473,English,2012,FALSE,Scholastic,-
230,Cehennem Atlası,Nathan Ballingrud,TRUE,TRUE,FALSE,264,Turkish,2021,FALSE,İthaki Yayınları,Kidega
231,Cehennem Evi,Richard Matheson,TRUE,TRUE,FALSE,264,Turkish,2020,FALSE,İthaki Yayınları,BKM Kitap
232,Cehennem Semenderi,Thomas Brezina,TRUE,FALSE,TRUE,152,Turkish,-,FALSE,Say,-
233,Cehennemlik Yürek,Clive Barker,TRUE,TRUE,FALSE,136,Turkish,2019,FALSE,İthaki Yayınları,İlknokta
234,Cemile,Cengiz Aytmatov,TRUE,FALSE,FALSE,80,Turkish,-,FALSE,Elips Kitap,-
235,Cenazeden Sonra,Agatha Christie,TRUE,TRUE,FALSE,317,Turkish,2021,FALSE,Altın Kitaplar,Gift
236,Cengiz Han'a Küsen Bulut,Cengiz Aytmatov,FALSE,TRUE,FALSE,113,Turkish,2019,FALSE,Ötüken,BKM Kitap
237,Cennet Ateşi Şehri,Cassandra Clare,TRUE,FALSE,TRUE,800,Turkish,2014,FALSE,Artemis,-
238,Cep,Stephen King,TRUE,TRUE,FALSE,400,Turkish,2024,FALSE,Altın Kitaplar,Amazon
239,Cesetler Merdiveni,Agatha Christie,FALSE,TRUE,FALSE,175,Turkish,2021,FALSE,Altın Kitaplar,Penguen Kitabevi
240,Cesur Yeni Dünya,Aldous Huxley,TRUE,FALSE,FALSE,349,Turkish,2014,FALSE,İthaki Yayınları,-
241,Chain of Iron,Cassandra Clare,TRUE,TRUE,TRUE,591,English,2025,FALSE,Walker Books,Amazon
242,Challenger Deep,Neal Shusterman,TRUE,TRUE,FALSE,308,English,2016,FALSE,Harper Teen,Arkadaş Kitabevi
243,Chapterhouse Dune,Frank Herbert,TRUE,TRUE,TRUE,436,English,2017,FALSE,Ace Books,Arkadaş Kitabevi
244,Charlie'nin Büyük Cam Asansörü,Roald Dahl,FALSE,FALSE,TRUE,200,Turkish,-,FALSE,Can Çocuk,-
245,Charlie'nin Çikolata Fabrikası,Roald Dahl,TRUE,FALSE,TRUE,205,Turkish,-,FALSE,Can Çocuk,-
246,Chess Story,Stefan Zweig,TRUE,FALSE,FALSE,73,English,2018,FALSE,Karbon Kitaplar,Gift
247,Children of Dune,Frank Herbert,TRUE,TRUE,TRUE,408,English,2017,FALSE,Ace Books,Arkadaş Kitabevi
248,Christine,Stephen King,TRUE,TRUE,FALSE,432,Turkish,2023,FALSE,Altın Kitaplar,Amazon
249,Cibola Yanıyor,James S.A. Corey,FALSE,TRUE,TRUE,560,Turkish,2024,FALSE,İthaki Yayınları,İlknokta
250,Clockwork Angel,Cassandra Clare,TRUE,FALSE,TRUE,479,English,2014,FALSE,Walker Books,D&R
251,Cloud Atlas,David Mitchell,FALSE,FALSE,TRUE,529,English,2014,FALSE,Sceptre,Gift
252,Colorado Kid,Stephen King,TRUE,TRUE,FALSE,144,Turkish,2020,FALSE,Sayfa6,Amazon
253,Crocodile Tears,Anthony Horowitz,FALSE,FALSE,FALSE,,English,2017,FALSE,Walker Books,Çalış Children's Charity
254,Cruel Crown,Victoria Aveyard,TRUE,FALSE,TRUE,208,English,2016,FALSE,Harper Teen,Arkadaş Kitabevi
255,Cthulhu'nun Çağrısı,H.P. Lovecraft,TRUE,FALSE,FALSE,160,Turkish,2019,FALSE,İthaki Yayınları,İlknokta
256,Cytonic,Brandon Sanderson,FALSE,TRUE,TRUE,432,English,2024,FALSE,Gollancz,Amazon
257,Çağlar Boyu Quidditch,Kennilworthy Whisp,TRUE,FALSE,TRUE,56,Turkish,-,FALSE,Yapı Kredi Yayınları,İzmir Kitap Fuarı
258,Çağrı,Stephen King,TRUE,TRUE,FALSE,379,Turkish,2020,FALSE,Altın Kitaplar,Kidega
259,Çakıcı'nın İlk Kurşunu,Sabahattin Ali,TRUE,TRUE,FALSE,148,Turkish,2019,FALSE,Yapı Kredi Yayınları,BKM Kitap
260,Çakırcalı Efe,Yaşar Kemal,FALSE,TRUE,FALSE,182,Turkish,2019,FALSE,Yapı Kredi Yayınları,Kare Kırtasiye
261,Çataldili Konuşan Son İnsan,Andrus Kivirahk,TRUE,TRUE,FALSE,400,Turkish,2019,FALSE,İthaki Yayınları,Ankara Kitap Fuarı
262,Çay Ustası ile Dedektif,Aliette De Bodard,TRUE,TRUE,FALSE,96,Turkish,2023,FALSE,İthaki Yayınları,İlknokta
263,Çelik Mağaralar,Isaac Asimov,FALSE,TRUE,TRUE,264,Turkish,2021,FALSE,İthaki Yayınları,Kidega
264,Çellocu,Ercüment Cengiz,TRUE,FALSE,FALSE,360,Turkish,2015,FALSE,Everest Yayınları,-
265,Çene Kemiği,Mónica Ojeda,TRUE,TRUE,FALSE,264,Turkish,2024,FALSE,İthaki Yayınları,İlknokta
266,Çeviribilim,Susan Bassnett,FALSE,TRUE,FALSE,246,Turkish,2025,TRUE,Minotor Kitap,Amazon
267,Çığrından Çıkmış Zaman,Philip K. Dick,FALSE,TRUE,FALSE,286,Turkish,2019,FALSE,Alfa Yayınları,D&R
268,Çıkış Stratejisi,Martha Wells,TRUE,FALSE,TRUE,140,Turkish,2020,FALSE,İthaki Yayınları,İlknokta
269,Çılgın Kalabalıktan Uzak,Thomas Hardy,TRUE,TRUE,FALSE,496,Turkish,2019,FALSE,Can Yayınları,Fethiye Siyah Beyaz
270,Çılgınlığın Ötesi,Stephen King,TRUE,TRUE,FALSE,464,Turkish,2020,FALSE,Altın Kitaplar,BKM Kitap
271,Çıplak Güneş,Isaac Asimov,FALSE,TRUE,FALSE,256,Turkish,2023,FALSE,İthaki Yayınları,Amazon
272,Çıtır Çıtır Felsefe 2 - Adalet ve Haksızlık,"Brigitte Labbé, Michel Puech",TRUE,FALSE,TRUE,40,Turkish,-,TRUE,Günışığı Kitaplığı,-
273,Çıtır Çıtır Felsefe 3 - Gerçekten ve Yalancıktan,"Brigitte Labbé, Michel Puech",TRUE,FALSE,TRUE,40,Turkish,-,TRUE,Günışığı Kitaplığı,-
274,Çıtır Çıtır Felsefe 5 - Güzellik ve Çirkinlik,"Brigitte Labbé, Michel Puech",TRUE,FALSE,TRUE,40,Turkish,-,TRUE,Günışığı Kitaplığı,-
275,Çıtır Çıtır Felsefe 14 - Başarı ve Başarısızlık,"Brigitte Labbé, Michel Puech",TRUE,FALSE,TRUE,40,Turkish,-,TRUE,Günışığı Kitaplığı,-
276,Çıtır Çıtır Felsefe 15 - Haklar ve Ödevler,"Brigitte Labbé, P.-F. Dupont-Beurier",TRUE,FALSE,TRUE,40,Turkish,-,TRUE,Günışığı Kitaplığı,-
277,Çıtır Çıtır Felsefe 18 - Beden ve Akıl,"Brigitte Labbé, P.-F. Dupont-Beurier",TRUE,FALSE,TRUE,40,Turkish,-,TRUE,Günışığı Kitaplığı,-
278,Çıtır Çıtır Felsefe 19 - Zaman Çok ve Zaman Yok,"Brigitte Labbé, Michel Puech",TRUE,FALSE,TRUE,40,Turkish,-,TRUE,Günışığı Kitaplığı,-
279,Çiçek Açmış Genç Kızların Gölgesinde,Marcel Proust,FALSE,TRUE,TRUE,502,Turkish,2019,FALSE,Yapı Kredi Yayınları,Fethiye Siyah Beyaz
280,Çiçek Senfonisi,Özdemir Asaf,TRUE,FALSE,FALSE,486,Turkish,2014,FALSE,Yapı Kredi Yayınları,-
281,Çobanın Tacı,Terry Pratchett,FALSE,TRUE,TRUE,292,Turkish,2025,FALSE,Delidolu,Kitapyurdu
282,Çocuk Hırsızı,Brom,FALSE,TRUE,FALSE,480,Turkish,2021,FALSE,İthaki Yayınları,İlknokta
283,"Çocukluğum, Gençliğim Siyasi ve Edebi Hatıralarım",Yahya Kemal Beyatlı,FALSE,FALSE,FALSE,250,Turkish,2015,TRUE,İstanbul Fetih Cemiyeti,D&R
284,Çoğunluğun Zorbalığı,Alexis de Tocqueville,TRUE,FALSE,FALSE,64,Turkish,2020,TRUE,Can Yayınları,BKM Kitap
285,Çorak Topraklar,Stephen King,TRUE,TRUE,TRUE,576,Turkish,2019,FALSE,Altın Kitaplar,Kitapyurdu
286,Çorap Canavarı,Mavisel Yener,TRUE,FALSE,FALSE,65,Turkish,-,FALSE,K Yayınları,Gift
287,Çöküş ve Yükseliş,Leigh Bardugo,TRUE,FALSE,TRUE,512,Turkish,2020,FALSE,Martı Yayınları,BKM Kitap
288,Daisy Jones & the Six,Taylor Jenkins Reid,TRUE,TRUE,FALSE,406,English,2020,FALSE,Arrow Books,Bookdepository
289,Dalgalar,Virginia Woolf,TRUE,FALSE,FALSE,254,Turkish,2016,FALSE,Kırmızı Kedi,-
290,Damızlık Kızın Öyküsü,Margaret Atwood,TRUE,FALSE,TRUE,392,Turkish,2018,FALSE,Doğan Kitap,Kitapyurdu
291,Dava,Franz Kafka,TRUE,TRUE,FALSE,224,Turkish,2019,FALSE,Türkiye İş Bankası Kültür Yayınları,İlknokta
292,Day Four,Sarah Lotz,FALSE,FALSE,FALSE,,English,2017,FALSE,Hodder & Stoughton,Çalış Children's Charity
293,Daylight Saving,Edward Hogan,FALSE,FALSE,FALSE,,English,2018,FALSE,Walker Books,Çalış Children's Charity
294,Decameron,Giovanni Boccaccio,FALSE,TRUE,FALSE,825,Turkish,2021,FALSE,Alfa Yayınları,D&R
295,Dedektiflik Elkitabı,Thomas Brezina,TRUE,FALSE,TRUE,240,Turkish,-,FALSE,Say,-
296,Defiant,Brandon Sanderson,FALSE,TRUE,TRUE,421,English,2025,FALSE,Gollancz,Arkadaş Kitabevi
297,Defy Me,Tahereh Mafi,TRUE,TRUE,TRUE,357,English,2019,FALSE,Electric Monkey,Bookdepository
298,Değer Yatırımcılığı İçin Küçük Kitap,Christopher H. Browne,FALSE,TRUE,FALSE,240,Turkish,2022,TRUE,Scala Yayıncılık,Amazon
299,Değersiz Bir Hayat,Hanya Yanagihara,TRUE,FALSE,FALSE,824,Turkish,2020,FALSE,Doğan Kitap,Nezih
300,Değirmen,Sabahattin Ali,TRUE,TRUE,FALSE,140,Turkish,2019,FALSE,Yapı Kredi Yayınları,BKM Kitap
301,Deha,Marie Lu,TRUE,FALSE,TRUE,360,Turkish,2015,FALSE,Pegasus,-
302,Dehşet Çikolatası,Thomas Brezina,TRUE,FALSE,TRUE,160,Turkish,-,FALSE,Say,-
303,Deliliğin Dağlarında,H.P. Lovecraft,TRUE,FALSE,FALSE,136,Turkish,2019,FALSE,İthaki Yayınları,İlknokta
304,Delirium,Lauren Oliver,TRUE,FALSE,TRUE,522,English,2015,FALSE,Harper Collins,-
305,Demir Altın,Pierce Brown,TRUE,FALSE,TRUE,672,Turkish,2019,FALSE,Pegasus,n11
306,Derinden Gelen El,Thomas Brezina,TRUE,FALSE,TRUE,144,Turkish,-,FALSE,Say,-
307,Derinin Altında,Michel Faber,FALSE,TRUE,FALSE,288,Turkish,2024,FALSE,İthaki Yayınları,İlknokta
308,Desperation,Stephen King,TRUE,TRUE,FALSE,706,English,2023,FALSE,Hodder & Stoughton,Amazon
309,Devlet ,Platon,TRUE,TRUE,FALSE,372,Turkish,2018,TRUE,Türkiye İş Bankası Kültür Yayınları,D&R
310,Devrimin Kızı,Amy Engel,TRUE,FALSE,TRUE,176,Turkish,2015,FALSE,Yabancı Yayınları,-
311,Diğer Taraf,Alfred Kubin,TRUE,TRUE,FALSE,272,Turkish,2022,FALSE,İthaki Yayınları,İlknokta
312,Dikenlerin Dili,Leigh Bardugo,TRUE,TRUE,TRUE,288,Turkish,2021,FALSE,Martı Yayınları,Kitap Sepeti
313,Dinlenme ve Rahatlama Yılım,Ottessa Moshfegh,TRUE,TRUE,FALSE,232,Turkish,2022,FALSE,İthaki Yayınları,İlknokta
314,Dinozor Vadisi,Thomas Brezina,TRUE,FALSE,TRUE,141,Turkish,-,FALSE,Say,-
315,Dinozorlarla Karıncaların Öyküsü,Cixin Liu,FALSE,TRUE,FALSE,168,Turkish,2023,FALSE,İthaki Yayınları,İlknokta
316,Divergent,Veronica Roth,TRUE,FALSE,TRUE,489,English,2017,FALSE,Harper Collins,Çalış Children's Charity
317,Doctor Who - Shada,Gareth Roberts,TRUE,FALSE,FALSE,448,Turkish,2014,FALSE,İthaki Yayınları,-
318,Doğum Günü Kızı,Haruki Murakami,TRUE,TRUE,FALSE,68,Turkish,2019,FALSE,Doğan Kitap,Kitapyurdu
319,Doktor Dehşetsaçar'ın Evi,Thomas Brezina,TRUE,FALSE,TRUE,238,Turkish,-,FALSE,Say,-
320,Doktor Moreau'nun Adası,H.G. Wells,TRUE,FALSE,FALSE,197,Turkish,2017,FALSE,İthaki Yayınları,D&R
321,Doktor Ox'un Deneyi,Jules Verne,TRUE,FALSE,FALSE,96,Turkish,2019,FALSE,Türkiye İş Bankası Kültür Yayınları,Kitapyurdu
322,Doktor Uyku,Stephen King,TRUE,TRUE,TRUE,544,Turkish,2018,FALSE,Altın Kitaplar,Kitapyurdu
323,Dokudünya,Clive Barker,TRUE,FALSE,FALSE,656,Turkish,2019,FALSE,İthaki Yayınları,İlknokta
324,Dokuzuncu Gideon,Tamsyn Muir,FALSE,TRUE,TRUE,464,Turkish,2022,FALSE,İthaki Yayınları,İlknokta
325,Dokuzuncu Hariciye Koğuşu,Peyami Safa,TRUE,TRUE,FALSE,112,Turkish,2012,FALSE,Ötüken,-
326,Dolores Claiborne,Stephen King,TRUE,TRUE,FALSE,256,Turkish,2023,FALSE,İnkılap Kitabevi,Kidega
327,Dolunay Katilleri,David Grann,TRUE,TRUE,FALSE,360,Turkish,2024,FALSE,İthaki Yayınları,İlknokta
328,Don Quijote (I-II),Miguel de Cervantes Saavedra,FALSE,TRUE,FALSE,910,Turkish,2021,FALSE,Yapı Kredi Yayınları,Fidan Kitap
329,Dorian Gray'in Portresi,Oscar Wilde,TRUE,FALSE,FALSE,272,Turkish,2019,FALSE,Türkiye İş Bankası Kültür Yayınları,-
330,Dorian Gray'in Portresi - Açıklamalı & Sansürsüz Basım,Oscar Wilde,FALSE,TRUE,FALSE,316,Turkish,2021,FALSE,Everest Yayınları,D&R
331,Döngü'den Hikayeler,Simon Stålenhag,TRUE,TRUE,FALSE,128,Turkish,2021,FALSE,İthaki Yayınları,Amazon
332,Dönüşüm,Franz Kafka,TRUE,FALSE,FALSE,102,Turkish,2019,FALSE,Can Yayınları,-
333,Dördüncü Adam,"Warren Ellis, John Cassaday, Laura Depuy",TRUE,FALSE,TRUE,144,Turkish,2020,FALSE,İthaki Yayınları,Idefix
334,Dört Arketip,Carl Gustav Jung,FALSE,TRUE,FALSE,168,Turkish,2021,TRUE,Metis Yayınları,Kidega
335,Dört Numara Benim,Pittacus Lore,TRUE,FALSE,TRUE,448,Turkish,2012,FALSE,Artemis,-
336,Dövmeli Fil,Thomas Brezina,TRUE,FALSE,TRUE,152,Turkish,-,FALSE,Say,-
337,Dr. Gelecek,Philip K. Dick,FALSE,TRUE,FALSE,296,Turkish,2024,FALSE,Alfa Yayınları,D&R
338,Dr. Jekyll ile Bay Hyde,Robert Louis Stevenson,TRUE,FALSE,FALSE,104,Turkish,2019,FALSE,Türkiye İş Bankası Kültür Yayınları,Kitapyurdu
339,Dracula,Bram Stoker,TRUE,FALSE,FALSE,424,Turkish,2019,FALSE,İthaki Yayınları,İlknokta
340,Dracula,Bram Stoker,TRUE,FALSE,FALSE,352,Turkish,2018,FALSE,Wordsworth Classics,Çalış Children's Charity
341,Dracula'nın Konuğu ve Diğer Tuhaf Öyküler,Bram Stoker,TRUE,TRUE,FALSE,176,Turkish,2023,FALSE,İthaki Yayınları,İlknokta
342,Duma Key,Stephen King,TRUE,TRUE,FALSE,691,English,2023,FALSE,Hodder & Stoughton,Amazon
343,Dune,Frank Herbert,TRUE,TRUE,TRUE,883,English,2017,FALSE,Ace Books,Arkadaş Kitabevi
344,Dune,Frank Herbert,TRUE,TRUE,TRUE,696,Turkish,2021,FALSE,İthaki Yayınları,Kidega
345,Dune (Film Kapağı),Frank Herbert,TRUE,TRUE,TRUE,720,Turkish,2021,FALSE,İthaki Yayınları,İlknokta
346,Dune: Atreides Hanedanı,"Brian Herbert, Kevin J. Anderson",TRUE,TRUE,TRUE,708,Turkish,2018,FALSE,Kabalcı,Kitapyurdu
347,Dune: Butleryan Cihadı,"Brian Herbert, Kevin J. Anderson",TRUE,TRUE,TRUE,699,Turkish,2018,FALSE,Kabalcı,n11
348,Dune: Corrin Savaşı,"Brian Herbert, Kevin J. Anderson",TRUE,TRUE,TRUE,697,Turkish,2018,FALSE,Kabalcı,-
349,Dune: Corrino Hanedanı,"Brian Herbert, Kevin J. Anderson",TRUE,TRUE,TRUE,648,Turkish,2018,FALSE,Kabalcı,Kitapyurdu
350,Dune Çocukları,Frank Herbert,TRUE,TRUE,TRUE,552,Turkish,2021,FALSE,İthaki Yayınları,Kidega
351,"Dune - Grafik Roman, 1. Kısım","Frank Herbert, Brian Herbert, Kevin J. Anderson",TRUE,TRUE,TRUE,176,Turkish,2021,FALSE,İthaki Yayınları,D&R
352,Dune: Harkonnen Hanedanı,"Brian Herbert, Kevin J. Anderson",TRUE,TRUE,TRUE,748,Turkish,2018,FALSE,Kabalcı,Kitapyurdu
353,Dune: Makinelerin Seferi,"Brian Herbert, Kevin J. Anderson",TRUE,TRUE,TRUE,849,Turkish,2018,FALSE,Kabalcı,Kitapyurdu
354,Dune Mesihi,Frank Herbert,TRUE,TRUE,TRUE,296,Turkish,2021,FALSE,İthaki Yayınları,Kidega
355,Dune Messiah,Frank Herbert,TRUE,TRUE,TRUE,331,English,2017,FALSE,Ace Books,Arkadaş Kitabevi
356,Dune Rahibeler Meclisi,Frank Herbert,TRUE,TRUE,TRUE,544,Turkish,2021,FALSE,İthaki Yayınları,Kidega
357,Dune Sapkınları,Frank Herbert,TRUE,TRUE,TRUE,632,Turkish,2021,FALSE,İthaki Yayınları,Kidega
358,Dune Tanrı İmparatoru,Frank Herbert,TRUE,TRUE,TRUE,512,Turkish,2021,FALSE,İthaki Yayınları,Kidega
359,Dünya Savaşı Z,Max Brooks,TRUE,TRUE,FALSE,400,Turkish,2021,FALSE,İthaki Yayınları,Kitap Sepeti
360,Dünya Tarihi,Kolektif,FALSE,TRUE,FALSE,544,Turkish,-,TRUE,NTV,-
361,Dünya'ya Düşen Adam,Walter Tevis,FALSE,TRUE,FALSE,232,Turkish,2020,FALSE,İthaki Yayınları,İlknokta
362,Dünyaların Sonu,Neil Gaiman,FALSE,TRUE,TRUE,168,Turkish,2020,FALSE,İthaki Yayınları,Ankara Kitap Fuarı
363,Dünyalılar,Sayaka Murata,FALSE,TRUE,FALSE,216,Turkish,2023,FALSE,İthaki Yayınları,İlknokta
364,Dünyanın Dört Bir Yanında ve Diğer Öyküler,"Warren Ellis, John Cassaday, Laura Depuy",TRUE,FALSE,TRUE,160,Turkish,2020,FALSE,İthaki Yayınları,Kidega
365,Dünyanın Gözü,Robert Jordan,TRUE,TRUE,TRUE,712,Turkish,2019,FALSE,İthaki Yayınları,İlknokta
366,Dünyanın Ötesindeki Orman,William Morris,TRUE,FALSE,FALSE,180,Turkish,2019,FALSE,İthaki Yayınları,-
367,Dünyayı Ardında Bırak,Rumaan Alam,TRUE,TRUE,FALSE,280,Turkish,2026,FALSE,İthaki Yayınları,Kitapyurdu
368,Düş Hançeri,Robert Jordan,FALSE,TRUE,TRUE,696,Turkish,2021,FALSE,İthaki Yayınları,İlknokta
369,Düş Ülke,Neil Gaiman,TRUE,TRUE,TRUE,168,Turkish,2019,FALSE,İthaki Yayınları,Hepsiburada
370,Düş Yakamdan Şeytan,Donald Ray Pollock,TRUE,TRUE,FALSE,312,Turkish,2020,FALSE,İthaki Yayınları,Kidega
371,"Düşler, Kabuslar ve Gelecek Masalları",Doğu Yücel,FALSE,FALSE,FALSE,160,Turkish,2019,FALSE,Can Yayınları,D&R
372,Düşmanlar,Marissa Meyer,TRUE,TRUE,TRUE,520,Turkish,2019,FALSE,DEX,İlknokta
373,Düşmüş Melekler Şehri,Cassandra Clare,TRUE,FALSE,TRUE,492,Turkish,2013,FALSE,Artemis,D&R
374,Düzenleyiciler,Stephen King,TRUE,TRUE,FALSE,304,Turkish,2020,FALSE,Sayfa6,Kidega
375,Edebiyata Dair,Yahya Kemal Beyatlı,FALSE,FALSE,FALSE,370,Turkish,2015,TRUE,İstanbul Fetih Cemiyeti,D&R
376,Edebiyata Dair,Umberto Eco,FALSE,TRUE,FALSE,400,Turkish,2025,TRUE,Can Yayınları,Amazon
377,Eeny Meeny,M.J. Arlidge,FALSE,FALSE,FALSE,,Turkish,2017,FALSE,Penguin Books,Çalış Children's Charity
378,Efsane,Marie Lu,TRUE,FALSE,TRUE,320,Turkish,2014,FALSE,Pegasus,-
379,Efsaneler Çağı,Michael J. Sullivan,FALSE,TRUE,TRUE,414,Turkish,2025,FALSE,İthaki Yayınları,İthaki Yayınları
380,Efsuncu Baba,Hüseyin Rahmi Gürpınar,TRUE,FALSE,FALSE,96,Turkish,2019,FALSE,Türkiye İş Bankası Kültür Yayınları,Kitapyurdu
381,Eğer Kötü Olsaydık,M.L. Rio,TRUE,TRUE,FALSE,464,Turkish,2024,FALSE,Ren Kitap,BKM Kitap
382,Eğer Yaşarsam,Gayle Forman,TRUE,FALSE,FALSE,256,Turkish,2014,FALSE,Pegasus,-
383,Eğil Dağlar,Yahya Kemal Beyatlı,FALSE,FALSE,FALSE,326,Turkish,2015,FALSE,İstanbul Fetih Cemiyeti,-
384,Eğlence Parkı,Stephen King,TRUE,TRUE,FALSE,296,Turkish,2014,FALSE,Sayfa6,-
385,Eileen,Ottessa Moshfegh,FALSE,TRUE,FALSE,260,English,2025,FALSE,Amazon,
386,Einstein'dan Ötesi,"Michio Kaku, Jennifer Thompson",TRUE,TRUE,FALSE,268,Turkish,2019,TRUE,ODTÜ Yayıncılık,Ankara Kitap Fuarı
387,Einstein'in Evreni,Michio Kaku,TRUE,TRUE,FALSE,200,Turkish,2019,TRUE,ODTÜ Yayıncılık,Ankara Kitap Fuarı
388,Ejderha Cumhuriyeti,R. F. Kuang,FALSE,TRUE,TRUE,560,Turkish,2022,FALSE,İthaki Yayınları,İlknokta
389,Ejderha Yelkenlisi,Thomas Brezina,TRUE,FALSE,TRUE,138,Turkish,-,FALSE,Say,-
390,Ejderhanın Gözleri,Stephen King,TRUE,TRUE,FALSE,255,Turkish,2018,FALSE,Sayfa6,-
391,Ejderhanın Hazinesi,Thomas Brezina,TRUE,FALSE,TRUE,160,Turkish,-,FALSE,Say,-
392,Ejderhanın Saati,Robert E. Howard,TRUE,TRUE,FALSE,256,Turkish,2020,FALSE,İthaki Yayınları,BKM Kitap
393,Elantris,Brandon Sanderson,FALSE,TRUE,TRUE,510,Turkish,2019,FALSE,Akılçelen Kitaplar,Kitapyurdu
394,Eleanor & Park,Rainbow Rowell,TRUE,FALSE,FALSE,,English,2014,FALSE,Orion Books,-
395,Elementaller,Michael McDowell,TRUE,TRUE,FALSE,,Turkish,2024,FALSE,İthaki Yayınları,İlknokta
396,Elevation,Stephen King,TRUE,TRUE,FALSE,,English,2019,FALSE,Scribner,Bookdepository
397,Elfdiyarı Kralı'nın Kızı,Lord Dunsany,TRUE,TRUE,FALSE,,Turkish,2020,FALSE,İthaki Yayınları,-
398,Elflerin Kanı,Andrzej Sapkowski,TRUE,FALSE,TRUE,,Turkish,2020,FALSE,Pegasus,n11
399,Elit,Kiera Cass,TRUE,FALSE,TRUE,,Turkish,2013,FALSE,DEX,D&R
400,Elizabeth is Missing,Emma Healey,FALSE,FALSE,FALSE,,English,2018,FALSE,Penguin Books,Çalış Children's Charity
401,Elmas Yüz,Thomas Brezina,TRUE,FALSE,TRUE,,Turkish,-,FALSE,Say,-
402,Elveda Gülsarı,Cengiz Aytmatov,FALSE,TRUE,FALSE,224,Turkish,2019,FALSE,Ötüken,Kare Kırtasiye
403,Eminim Şaka Yapıyorsunuz Bay Feynman,Richard P. Feynman,FALSE,TRUE,FALSE,,Turkish,2021,TRUE,Alfa Yayınları,D&R
404,Emma,Jane Austen,TRUE,FALSE,FALSE,,Turkish,2019,FALSE,Can Yayınları,Fethiye Siyah Beyaz
405,Empusyon,Olga Tokarczuk,FALSE,TRUE,FALSE,352,Turkish,2025,FALSE,Timaş Yayınları,Amazon
